hs1	160160285	160171676
hs1	160246602	160256138
hs1	161087876	161095235
hs1	161122566	161128646
hs1	161136200	161147803
hs1	161166894	161184185
hs1	161195793	161200408
hs1	161284047	161332984
hs1	165600098	165631033
hs1	165631453	165668100
hs1	167885967	167906278
hs1	169433147	169455241
hs1	171060018	171086959
hs1	173446405	173457946
hs1	173793641	173827684
hs1	174979925	174992561
hs1	179519674	179545087
hs1	182542769	182558391
hs1	182758428	182799519
hs1	193065598	193075244
hs1	201924619	201939789
hs1	202930997	202936408
hs1	205797150	205819260
hs1	209859510	209908295
hs1	212965170	212989968
hs1	213165524	213189168
hs1	220141943	220220000
hs1	220267444	220321380
hs1	220960101	220987735
hs1	220921567	220958150
hs1	226332380	226374431
hs1	227085237	227175246
hs1	228294380	228297013
hs1	228353516	228369958
hs1	229652329	229694442
hs1	231376953	231413719
hs1	234509202	234519795
hs1	235272651	235292251
hs1	235490665	235507847
hs1	241660903	241683061
hs1	241695434	241758944
hs1	244998624	245008359
hs1	246703862	246729626
hs1	246887349	246931439
hs2	1377995	1547483
hs2	3592383	3606206
hs2	8818975	8824583
hs2	18735989	18741946
hs2	20096404	20101747
hs2	20646835	20649200
hs2	25166505	25194963
hs2	26413504	26467594
hs2	26466038	26513336
hs2	27440258	27466660
hs2	27532360	27548547
hs2	27587219	27593353
hs2	27994584	28210954
hs2	31557187	31637581
hs2	32092878	32264881
hs2	32390933	32449448
hs2	37458774	37480546
hs2	38150330	38294285
hs2	42560686	42596150
hs2	44113363	44223144
hs2	44395108	44471523
hs2	44502599	44548633
hs2	44543420	44589001
hs2	50145643	51259674
hs2	54342540	54532437
hs2	55463731	55496483
hs2	55861400	55921045
hs2	61244360	61276394
hs2	63815743	63834331
hs2	65297835	65357240
hs2	69622882	69664760
hs2	69688532	69901481
hs2	70523107	70529222
hs2	71336814	71357369
hs2	73114489	73119287
hs2	73169165	73302747
hs2	73300510	73383849
hs2	73460548	73480149
hs2	74153953	74186088
hs2	74425689	74444692
hs2	74699085	74700449
hs2	74756504	74760472
hs2	75061108	75120486
hs2	75873909	75917977
hs2	84650647	84687169
hs2	85788685	85809154
hs2	85884437	85895864
hs2	86333305	86369280
hs2	86371055	86422893
hs2	86426580	86440917
hs2	86441116	86565206
hs2	88422510	88427635
hs2	88991162	89050445
hs2	95752952	95815179
hs2	96068469	96082364
hs2	97747779	97760619
hs2	98262503	98264846
hs2	99215773	99224978
hs2	99613724	99771427
hs2	99771418	99779620
hs2	99771461	99814089
hs2	105654441	105716418
hs2	106709759	106810795
hs2	120124497	120130126
hs2	136545410	136594750
hs2	136664247	136743670
hs2	143635067	143799890
hs2	150426148	150444330
hs2	157180944	157198860
hs2	157291802	157470247
hs2	170386259	170430385
hs2	170666591	170681441
hs2	171669723	171717661
hs2	172640880	172864766
hs2	172864490	172947158
hs2	173420101	173489823
hs2	174937175	175113426
hs2	176040986	176049335
hs2	177134123	177202753
hs2	178257372	178408564
hs2	190611386	190627953
hs2	191054461	191208919
hs2	191745553	191830278
hs2	198318147	198340032
hs2	198351305	198381461
hs2	198364718	198368181
hs2	198570087	198573113
hs2	200820040	200873263
hs2	201450591	201541787
hs2	201754050	201768655
hs2	201936156	201950473
hs2	202098166	202152434
hs2	206986149	207024327
hs2	207630081	207657233
hs2	209100951	209130798
hs2	211052663	211090215
hs2	211342406	211543831
hs2	216176540	216214487
hs2	216861052	216947678
hs2	219135115	219211516
hs2	219523487	219528166
hs2	219646472	219680016
hs2	220074490	220083712
hs2	223725652	223809357
hs2	224822121	224832431
hs2	227700297	227863931
hs2	233470767	233547491
hs2	234600253	234681946
hs2	240831867	240964819
hs2	241807896	241819919
hs2	242673994	242708231
hs2	242749920	242758739
hs3	3168600	3192563
hs3	3742498	4508965
hs3	4535032	4889524
hs3	9791628	9829903
hs3	11831916	11888393
hs3	12625100	12705725
hs3	14153580	14166370
hs3	15083967	15106842
hs3	15296360	15382875
hs3	16306706	16378822
hs3	23933151	23988082
hs3	25824408	25836025
hs3	28283075	28366633
hs3	32147181	32210205
hs3	33038112	33138722
hs3	38164201	38178733
hs3	38388251	38462839
hs3	38537618	38583652
hs3	38589548	38691164
hs3	39424839	39438679
hs3	39508689	39567859
hs3	42798669	42846023
hs3	43731605	43775863
hs3	44379611	44450943
hs3	45429998	45590913
hs3	45796942	45838027
hs3	48334754	48343175
hs3	48473574	48481866
hs3	48636435	48648409
hs3	48894369	48936426
hs3	49057892	49060905
hs3	49394609	49396033
hs3	49396578	49450431
hs3	49454211	49460186
hs3	49754277	49761384
hs3	50337320	50349812
hs3	50606583	50622366
hs3	52009066	52023213
hs3	52232102	52248343
hs3	52321105	52329272
hs3	52558386	52569070
hs3	53850387	53880417
hs3	57542003	57547684
hs3	58291974	58305816
hs3	58413357	58419584
hs3	63850233	63989138
hs3	63996225	64009658
hs3	66119285	66438530
hs3	67410884	67705038
hs3	81538850	81811312
hs3	98239976	98312567
hs3	100082275	100120283
hs3	101280706	101285290
hs3	111697857	111712210
hs3	112709765	112733907
hs3	119217379	119243937
hs3	119373360	119396301
hs3	120315156	120321347
hs3	120347020	120401418
hs3	120405528	120461840
hs3	121150274	121265488
hs3	121350246	121379774
hs3	122078438	122102078
hs3	122103023	122131181
hs3	125822412	125916837
hs3	126423063	126679249
hs3	127872297	128127485
hs3	128598439	128634910
hs3	131181068	131221827
hs3	132276982	132379567
hs3	135969148	136056738
hs3	136537489	136574734
hs3	137980279	138048728
hs3	138724648	139076065
hs3	140660672	140698775
hs3	148847371	148891519
hs3	152057484	152058779
hs3	158362067	158410364
hs3	170182353	170303863
hs3	170714137	170744539
hs3	179065480	179112719
hs3	179306073	179322442
hs3	179322478	179345435
hs3	180701497	180707562
hs3	182733006	182833863
hs3	183547173	183602721
hs3	183852826	184402546
hs3	184907503	184999778
hs3	193310933	193415612
hs3	197236654	197300194
hs3	197676858	197683481
hs4	666225	668127
hs4	980785	998316
hs4	1813206	1857974
hs4	2043689	2045697
hs4	6271576	6304992
hs4	7060633	7069924
hs4	8368439	8442450
hs4	16162128	16229033
hs4	17461884	17513857
hs4	17578815	17609595
hs4	23756664	23905712
hs4	39460620	39479273
hs4	41258430	41270472
hs4	44680444	44702943
hs4	47487305	47595503
hs4	47849257	47916653
hs4	48807229	48863834
hs4	57829536	57844989
hs4	71681499	71705662
hs4	73921797	73935472
hs4	74979891	75168816
hs4	78783674	78882347
hs4	80327508	80329372
hs4	83955600	83996971
hs4	84182689	84206067
hs4	84377085	84390888
hs4	89183315	89205921
hs4	89442136	89444964
hs4	96761239	96762625
hs4	99992132	100009952
hs4	100257649	100274184
hs4	103552660	103682151
hs4	104000592	104021040
hs4	106290234	106395238
hs4	108910870	108956331
hs4	109541722	109551568
hs4	110481361	110609874
hs4	128651533	128695448
hs4	128838960	128887150
hs4	140188034	140223705
hs4	141480588	141489959
hs4	146019084	146050331
hs4	146539415	146581187
hs4	152591656	152682175
hs4	159593277	159630775
hs4	169784921	169931426
hs4	170981373	171012850
hs4	178351924	178363657
hs4	185676749	185747972
hs4	186064395	186068434
hs5	218356	256815
hs5	1050499	1112172
hs5	1201710	1225232
hs5	1253262	1295184
hs5	1456595	1524092
hs5	1798500	1801480
hs5	1801514	1816719
hs5	7851299	7906138
hs5	10250033	10266524
hs5	16473147	16617167
hs5	33440802	33469644
hs5	33986283	34008220
hs5	34998206	35048198
hs5	35617946	35814713
hs5	36192694	36242381
hs5	36606457	36688436
hs5	38475065	38608456
hs5	41730167	41870621
hs5	42423879	42721979
hs5	43602791	43707507
hs5	44809027	44820530
hs5	52391512	52405893
hs5	52856463	52979168
hs5	54552073	54603550
hs5	57878048	58155213
hs5	60240956	60448853
hs5	60628100	60841997
hs5	62072704	62073090
hs5	65018023	65167553
hs5	68513587	68525956
hs5	70883115	70954531
hs5	71515236	71616473
hs5	71616194	71656052
hs5	73935848	74018472
hs5	74017029	74063196
hs5	78073032	78281910
hs5	78293438	78531861
hs5	79275584	79287082
hs5	80529104	80562216
hs5	80625824	80689998
hs5	85913721	85916779
hs5	95087023	95158709
hs5	110073837	110100857
hs5	110831731	110848288
hs5	118788138	118878028
hs5	121187650	121188519
hs5	121647049	121799914
hs5	125877533	125931110
hs5	130494720	130507428
hs5	130506503	130541119
hs5	131142683	131347936
hs5	131630136	131679899
hs5	131705444	131731306
hs5	132202252	132203723
hs5	133307606	133340824
hs5	134240596	134343649
hs5	135170338	135224326
hs5	137890571	137911133
hs5	138282409	138629246
hs5	140018325	140027370
hs5	140052758	140071609
hs5	140071011	140078889
hs5	140682196	140683612
hs5	141303373	141321612
hs5	144851362	145214932
hs5	145967936	146464347
hs5	147405246	147516852
hs5	148724993	148734146
hs5	149822753	149829319
hs5	150694539	150727151
hs5	154320630	154348971
hs5	157158205	157168456
hs5	162930120	162946342
hs5	167913450	167946304
hs5	174904065	174956745
hs5	175815748	175816772
hs5	176307870	176326333
hs5	176728199	176730745
hs5	176730775	176733960
hs5	177635498	177659792
hs5	179105629	179157926
hs5	179345911	179499118
hs5	179660143	179719099
hs6	3118608	3153812
hs6	4115923	4135831
hs6	5108653	5261172
hs6	5261584	5771816
hs6	10723148	10731362
hs6	13574826	13612524
hs6	13791020	13814800
hs6	15523032	15663289
hs6	16299343	16761722
hs6	18128542	18155305
hs6	24403153	24425810
hs6	24495080	24537435
hs6	24667263	24705293
hs6	30585486	30594172
hs6	30614816	30620987
hs6	30876019	30894236
hs6	31825436	31830683
hs6	31938868	31949228
hs6	32812986	32821755
hs6	33172419	33174608
hs6	33239787	33244287
hs6	33540324	33548070
hs6	33665345	33679504
hs6	35436185	35438562
hs6	35704809	35716856
hs6	36935917	36954074
hs6	39867354	39902290
hs6	41748087	41757879
hs6	42174539	42185603
hs6	42928496	42931618
hs6	42931608	42946958
hs6	43021767	43027544
hs6	43639040	43655545
hs6	44081194	44095194
hs6	44267391	44281063
hs6	46620678	46649356
hs6	49398073	49430904
hs6	52761437	52774483
hs6	55299167	55444012
hs6	63985856	64029882
hs6	70385694	70507003
hs6	71276620	71299272
hs6	74171301	74218959
hs6	74303102	74363878
hs6	75947391	75960039
hs6	80816364	81055987
hs6	83920108	84140797
hs6	84222194	84235423
hs6	88224096	88299735
hs6	90277863	90348472
hs6	97337189	97345757
hs6	99817276	99842080
hs6	106632351	106773666
hs6	107018903	107077373
hs6	107077453	107116292
hs6	107349407	107372546
hs6	107473761	107780768
hs6	108616098	108847999
hs6	109761966	109765122
hs6	110421022	110501207
hs6	125596496	125623282
hs6	126102307	126252266
hs6	126277927	126301387
hs6	131894284	131905472
hs6	136878185	137113656
hs6	137143717	137235059
hs6	143771918	143811753
hs6	144416018	144416754
hs6	146864829	146876101
hs6	149887410	149912884
hs6	150690028	150727105
hs6	151186685	151423023
hs6	151725989	151773259
hs6	151977826	152450754
hs6	152442819	152958936
hs6	153308497	153323820
hs6	155054459	155155192
hs6	155578643	155635627
hs6	158589384	158615020
hs6	160100096	160183561
hs6	160181360	160200144
hs6	160210844	160219468
hs6	163148164	163736524
hs6	166778407	166796486
hs6	168693512	168720434
hs6	170844205	170862429
hs6	170863390	170881957
hs7	938415	1015235
hs7	2273866	2281840
hs7	2281857	2290781
hs7	2598632	2654368
hs7	10971578	10979883
hs7	16831435	16873057
hs7	22852251	22862470
hs7	25159710	25164980
hs7	27565061	27702614
hs7	30634297	30673649
hs7	33053742	33102409
hs7	40174575	40900362
hs7	42956460	42971822
hs7	42971799	42988557
hs7	43906157	43909492
hs7	44102326	44105186
hs7	44111846	44122139
hs7	44183872	44237769
hs7	44646171	44748665
hs7	45139699	45151646
hs7	50526134	50633154
hs7	56019486	56067874
hs7	56019512	56024192
hs7	56169262	56174269
hs7	65425671	65447301
hs7	65540785	65558545
hs7	73096601	73097783
hs7	73150424	73153197
hs7	73275489	73280223
hs7	73442119	73484237
hs7	74441226	74490064
hs7	75528518	75616173
hs7	75677369	75696826
hs7	79998891	80308593
hs7	86974997	87029111
hs7	87132948	87342611
hs7	87462883	87505672
hs7	89964537	90020769
hs7	91500243	91510034
hs7	92116334	92157845
hs7	95212811	95225828
hs7	95749532	95951459
hs7	96745902	96811075
hs7	99014362	99063820
hs7	99046098	99063954
hs7	99686577	99689823
hs7	100882739	100895597
hs7	101256605	101272576
hs7	102715328	102740205
hs7	102740223	102790007
hs7	102937869	102969958
hs7	102984701	103009842
hs7	106685094	106802256
hs7	107531415	107572175
hs7	108110866	108210110
hs7	110303110	111202573
hs7	121715701	121784334
hs7	123177051	123198309
hs7	127292234	127732661
hs7	128430811	128462186
hs7	132469629	132766848
hs7	134212344	134226160
hs7	134233888	134264592
hs7	137687070	137802732
hs7	139024203	139031065
hs7	140372953	140396061
hs7	140390577	140422590
hs7	140702196	140715028
hs7	141250989	141355044
hs7	141438121	141487722
hs7	142941186	142967947
hs7	150419341	150447121
hs7	150725510	150744869
hs7	150773679	150777953
hs7	150904923	150924316
hs7	151253210	151574210
hs8	6565878	6617184
hs8	9911778	10286401
hs8	11700033	11726957
hs8	16849678	16859690
hs8	17913934	17942494
hs8	22014426	22021992
hs8	22435792	22455538
hs8	23386318	23432976
hs8	26240414	26363152
hs8	29920528	29940723
hs8	30535583	30585443
hs8	33448856	33457624
hs8	37620111	37637283
hs8	38001167	38008783
hs8	42249142	42263415
hs8	42995556	43057998
hs8	54958938	55014577
hs8	55047770	55060461
hs8	57124245	57131357
hs8	63961112	63998612
hs8	65500320	65711318
hs8	66514694	66546442
hs8	66556124	66683496
hs8	67342420	67383836
hs8	67955314	67996018
hs8	71547553	71581409
hs8	74884672	74895018
hs8	77892494	77913280
hs8	80830952	80942524
hs8	87480486	87526586
hs8	90945564	91015456
hs8	91013633	91064320
hs8	94870035	94938294
hs8	95907995	96128683
hs8	97238148	97247862
hs8	97251626	97273838
hs8	99114572	99129469
hs8	100885428	100906290
hs8	101928753	101965616
hs8	103216730	103251346
hs8	103264501	103425069
hs8	104410863	104427417
hs8	105391652	105479281
hs8	107282473	107764922
hs8	109455830	109499145
hs8	121393000	121457642
hs8	125324231	125384933
hs8	125551344	125580751
hs8	143808621	143818345
hs8	143953772	143961262
hs8	143991975	143999259
hs8	144386554	144442149
hs8	145149930	145152428
hs8	145596790	145618457
hs8	145728356	145732557
hs8	145751117	145754516
hs9	4711155	4742043
hs9	5357973	5437878
hs9	6532464	6645650
hs9	7796490	7888380
hs9	21967751	21995300
hs9	32384601	32450834
hs9	32552997	32573160
hs9	32972604	33025166
hs9	34329504	34343709
hs9	34457412	34520982
hs9	35099888	35103154
hs9	35812957	35815351
hs9	36214438	36277053
hs9	37422663	37436987
hs9	37582643	37592639
hs9	37879400	37904350
hs9	38392661	38398658
hs9	71650175	71715094
hs9	77337411	77503010
hs9	79000433	79009433
hs9	85857905	86153461
hs9	88879461	88897676
hs9	91933421	91974557
hs9	93976097	94124195
hs9	94972489	95056038
hs9	95858500	95875565
hs9	98997588	99064434
hs9	104149915	104160896
hs9	104182860	104198105
hs9	107509969	107522403
hs9	107526438	107539738
hs9	107543283	107690518
hs9	113006091	113018920
hs9	115142217	115234690
hs9	116135699	116139279
hs9	116148597	116163613
hs9	124894745	124922098
hs9	125026882	125085743
hs9	127115745	127177723
hs9	130475772	130487152
hs9	130556876	130576606
hs9	130628759	130640022
hs9	130830480	130871524
hs9	130882972	130890741
hs9	130911350	130915734
hs9	131084815	131096351
hs9	131580753	131584956
hs9	131595221	131644773
hs9	131857073	131873468
hs9	133320094	133376661
hs9	135136743	135230372
hs9	135600965	135754164
hs9	136131053	136150617
hs9	136218610	136223552
hs9	136397286	136440641
hs9	136501482	136524466
hs9	136528682	136605077
hs9	138391830	138396519
hs9	139253932	139258241
hs9	139305110	139318213
hs9	139743176	139745488
hs9	139756571	139760738
hs9	140445651	140447007
hs10	1085848	1095110
hs10	3179920	3215003
hs10	4934796	5025475
hs10	5903689	5931869
hs10	5931535	5979556
hs10	7830092	7849778
hs10	11784365	11806069
hs10	12110971	12165224
hs10	13319796	13344412
hs10	16865963	17171830
hs10	23384435	23410942
hs10	26986588	27035727
hs10	27280843	27389421
hs10	27399383	27444195
hs10	27793197	27831143
hs10	28064115	28287977
hs10	30598730	30663377
hs10	45466429	45474258
hs10	50817141	50901925
hs10	50942689	50970425
hs10	51565108	51590734
hs10	51592080	51623365
hs10	51884446	52039568
hs10	60028818	60049346
hs10	60144782	60158981
hs10	60936350	61007534
hs10	64564516	64568238
hs10	70242521	70287231
hs10	70939988	70968855
hs10	71029740	71161638
hs10	71857979	71892690
hs10	73576055	73611126
hs10	74127098	74385899
hs10	74451889	74647452
hs10	74870217	74891586
hs10	75006510	75012451
hs10	75541805	75543410
hs10	76969912	76991206
hs10	76993414	76995788
hs10	81107225	81115093
hs10	82031576	82049440
hs10	82167585	82192753
hs10	85899196	85913311
hs10	88810243	88854627
hs10	89511269	89601100
hs10	89622870	89731687
hs10	94050920	94113721
hs10	94211441	94333833
hs10	97365696	97416463
hs10	99344080	99372559
hs10	100175955	100206709
hs10	101156627	101190393
hs10	101370282	101380535
hs10	101471601	101491866
hs10	102267203	102289757
hs10	102729215	102747272
hs10	102747124	102754158
hs10	102790991	102800998
hs10	103825147	103827792
hs10	104474297	104498951
hs10	104590288	104597290
hs10	104629273	104661656
hs10	105148798	105156223
hs10	105995114	106027217
hs10	113909624	113975135
hs10	114133776	114188138
hs10	120789228	120793854
hs10	120900279	120925179
hs10	120927215	120938345
hs10	124214169	124216868
hs10	124713897	124757029
hs10	124768495	124817827
hs10	126085872	126107545
hs10	127477146	127511817
hs10	131934663	131982785
hs10	133781578	133795435
hs10	135175984	135187193
hs10	135204338	135234811
hs11	215458	236931
hs11	637293	640706
hs11	787104	790123
hs11	790475	798316
hs11	1244296	1284402
hs11	1968508	2005752
hs11	6411655	6416228
hs11	6416354	6440644
hs11	6502677	6530208
hs11	6634000	6640692
hs11	6702013	6704632
hs11	7686331	7698453
hs11	10833621	10880343
hs11	14515329	14665181
hs11	18300223	18343745
hs11	18415935	18429972
hs11	18433854	18473605
hs11	20385231	20405329
hs11	20691117	21597227
hs11	27062272	27149356
hs11	31453948	31531192
hs11	31806340	31839509
hs11	34937376	35042138
hs11	36317838	36486754
hs11	45825623	45834566
hs11	45931220	45940363
hs11	47440320	47447993
hs11	47586888	47606114
hs11	47586982	47595013
hs11	47638867	47664175
hs11	57295936	57298276
hs11	58476537	58499447
hs11	58601542	58671688
hs11	58672871	58811000
hs11	59573608	59578345
hs11	61197514	61215001
hs11	61727190	61735132
hs11	62430287	62439727
hs11	62529016	62534182
hs11	62539101	62559493
hs11	63742079	63744015
hs11	63997750	64001758
hs11	64037302	64052176
hs11	64085560	64089283
hs11	64513861	64527769
hs11	64889655	64894843
hs11	65142663	65151172
hs11	65651212	65656010
hs11	66036004	66044963
hs11	66202546	66234209
hs11	66360292	66373490
hs11	66452719	66496697
hs11	66615704	66725847
hs11	67374323	67380006
hs11	67395409	67397401
hs11	67776048	67796744
hs11	67798084	67804111
hs11	67806483	67818362
hs11	68522088	68611878
hs11	68658744	68671303
hs11	72003469	72145692
hs11	73498361	73576178
hs11	73685712	73694352
hs11	73711326	73720480
hs11	74202757	74204778
hs11	76813886	76814377
hs11	77779350	77791265
hs11	78147007	78285919
hs11	82970139	82997450
hs11	85359011	85367591
hs11	86152150	86383678
hs11	94152895	94227074
hs11	107992243	108018503
hs11	108093211	108239829
hs11	110300607	110335605
hs11	111895538	111935114
hs11	111955524	111957522
hs11	111957497	111990353
hs11	112097088	112140678
hs11	114310108	114321001
hs11	117672445	117699413
hs11	118271869	118302211
hs11	118889142	118896164
hs11	118894824	118901616
hs11	119037277	119054725
hs11	126071993	126081587
hs11	126138950	126148026
hs11	133710526	133715433
hs11	134123389	134135749
hs12	4714110	4798454
hs12	5019071	5040527
hs12	6571403	6580153
hs12	6601150	6603007
hs12	6976283	6980112
hs12	7033626	7051484
hs12	7074490	7079988
hs12	7341281	7371170
hs12	7456880	7481320
hs12	12628829	12715317
hs12	13127798	13153207
hs12	16500076	16762193
hs12	21689123	21757781
hs12	21788276	21910791
hs12	24964295	25102393
hs12	25348150	25362579
hs12	27863706	27909228
hs12	29653757	29937692
hs12	32832134	32905700
hs12	32880424	32908836
hs12	39943835	40013553
hs12	48235320	48336831
hs12	48366748	48398269
hs12	48498922	48540187
hs12	50497602	50505102
hs12	50505762	50559203
hs12	51441745	51454207
hs12	52908359	52914471
hs12	53290971	53343738
hs12	53342655	53346685
hs12	53693470	53700961
hs12	54026510	54071192
hs12	56109820	56113871
hs12	56390964	56400425
hs12	56660642	56664750
hs12	56665483	56694176
hs12	56862301	56864763
hs12	56864736	56882198
hs12	57031959	57039798
hs12	57623110	57628718
hs12	57628686	57634498
hs12	57869228	57911352
hs12	58156117	58161034
hs12	58176372	58201854
hs12	65107225	65153227
hs12	65672423	65882024
hs12	69979114	69995350
hs12	81331594	81650533
hs12	93861264	93897545
hs12	95290831	95397546
hs12	96366440	96390143
hs12	98987369	98995946
hs12	102139275	102224716
hs12	103230663	103352188
hs12	104164231	104234975
hs12	104609557	104744061
hs12	105413568	105478355
hs12	107371069	107380944
hs12	107385142	107487607
hs12	108956358	108963160
hs12	109460894	109525831
hs12	109535379	109548797
hs12	109554400	109706031
hs12	109993255	110011679
hs12	110011060	110035067
hs12	110969120	111021125
hs12	111157485	111180744
hs12	111890018	112037480
hs12	112123857	112194903
hs12	112204691	112247782
hs12	113344582	113369991
hs12	113416200	113449528
hs12	113860042	113876081
hs12	118573663	118583389
hs12	120532899	120555306
hs12	120759914	120765592
hs12	120875893	120878545
hs12	120876001	120899389
hs12	120881764	120884215
hs12	120941077	120972237
hs12	121016567	121019201
hs12	121163538	121177811
hs12	122277433	122326517
hs12	122692210	122712081
hs12	123405498	123466196
hs12	123459127	123464590
hs12	123717463	123742506
hs12	124104953	124118313
hs12	132413745	132428406
hs12	133264192	133297276
hs13	21750784	21753223
hs13	22066836	22178353
hs13	23902965	24007841
hs13	24304328	24463558
hs13	28009776	28024739
hs13	41303432	41345309
hs13	41363548	41386596
hs13	41790825	41837742
hs13	42140961	42535256
hs13	43597339	43683045
hs13	45967451	45992590
hs13	48510622	48612125
hs13	48807294	48837063
hs13	52506809	52585630
hs13	73329540	73356234
hs13	100258919	100549387
hs13	100741269	101182686
hs13	102375035	103054124
hs13	111267881	111292340
hs13	111290133	111365950
hs14	20937113	20945253
hs14	21457929	21465189
hs14	21927179	21945132
hs14	23235731	23241007
hs14	23242431	23299029
hs14	23299088	23304246
hs14	23485752	23504439
hs14	23767999	23780968
hs14	24422795	24438488
hs14	24563262	24579807
hs14	24686058	24701660
hs14	24759804	24769039
hs14	24974559	24977471
hs14	31959162	32330430
hs14	35747839	35786699
hs14	37147636	37642071
hs14	50704281	50779266
hs14	50779044	50802276
hs14	55738021	55828636
hs14	58875212	58894332
hs14	64550950	64804830
hs14	64854749	64926725
hs14	66974125	67648520
hs14	68086515	68118437
hs14	69517598	69619867
hs14	70792102	70826448
hs14	70838148	70883778
hs14	74003818	74010498
hs14	74034324	74042357
hs14	74058410	74063200
hs14	74318547	74353530
hs14	74416629	74430373
hs14	74523553	74551196
hs14	74752126	74769759
hs14	74942895	74960880
hs14	74960423	74963809
hs14	75348594	75370448
hs14	75469614	75476292
hs14	77787227	77797940
hs14	77924213	77935817
hs14	77972340	78083116
hs14	78174414	78227447
hs14	78266426	78401355
hs14	88304164	88460009
hs14	88851268	88936694
hs14	90421283	90511106
hs14	90722839	90738968
hs14	91526677	91691703
hs14	92524896	92572965
hs14	92582466	92588261
hs14	93813537	93814702
hs14	94770585	94789731
hs14	95999840	96011061
hs14	100757448	100772884
hs14	100789674	100796715
hs14	103388993	103399933
hs14	104029299	104073860
hs14	104378625	104394606
hs15	23930565	23932450
hs15	25068794	25223870
hs15	34517200	34522357
hs15	34633917	34635378
hs15	40697686	40728146
hs15	41028082	41048049
hs15	41679551	41694717
hs15	43030932	43213007
hs15	43885252	43988917
hs15	43886225	43991420
hs15	45653322	45694416
hs15	45722727	45740959
hs15	45923346	45983492
hs15	48623208	48635570
hs15	52599480	52821247
hs15	59499042	59500705
hs15	59664892	59815748
hs15	63413999	63434260
hs15	63481668	63559981
hs15	65294845	65321977
hs15	65440557	65477680
hs15	66018392	66184329
hs15	67813406	67819628
hs15	72635775	72668817
hs15	74165949	74181555
hs15	74275547	74286963
hs15	74630100	74660081
hs15	75212132	75230509
hs15	76507696	76603813
hs15	78423840	78464291
hs15	78729773	78793798
hs15	80125927	80189721
hs15	81601394	81616524
hs15	89002707	89054752
hs15	89010684	89022222
hs15	89859534	89878092
hs15	90626277	90645736
hs15	101402129	101456831
hs15	102193801	102264807
hs16	127006	135852
hs16	416927	420568
hs16	446725	460367
hs16	451826	462487
hs16	691813	698474
hs16	718086	724174
hs16	1820287	1821731
hs16	1821891	1823156
hs16	1845621	1877195
hs16	1876968	1890208
